Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
KENN_BRUV3_C6_04.MP4,15234,57.2722,Kenn BRUV3 Start,46.0249,KENN_BRUV3_C6,ECM,45,Labridae,Thalassoma,lutescens,37384168,1,No
KENN_BRUV3_C6_03.MP4,59279,51.8849,Kenn BRUV3 Start,40.6375,KENN_BRUV3_C6,ECM,45,Lethrinidae,Gymnocranius,sp,,5,No
KENN_BRUV3_C6_01.MP4,52948,14.7225,Kenn BRUV3 Start,3.4751,KENN_BRUV3_C6,ECM,45,Lethrinidae,Lethrinus,miniatus,37351009,1,No
KENN_BRUV3_C6_03.MP4,45467,48.0444,Kenn BRUV3 Start,36.797,KENN_BRUV3_C6,ECM,45,Lutjanidae,Lutjanus,bohar,37346029,5,No
KENN_BRUV3_C6_03.MP4,44561,47.7925,Kenn BRUV3 Start,36.5451,KENN_BRUV3_C6,ECM,45,Lutjanidae,Macolor,macularis,37346047,1,No
KENN_BRUV3_C6_02.MP4,63319,35.3739,Kenn BRUV3 Start,24.1266,KENN_BRUV3_C6,ECM,45,Mullidae,Parupeneus,barberinus,37355022,1,No
KENN_BRUV3_C6_01.MP4,45349,12.6095,Kenn BRUV3 Start,1.3622,KENN_BRUV3_C6,ECM,45,Mullidae,Parupeneus,pleurostigma,37355027,1,No
KENN_BRUV3_C6_01.MP4,52548,14.6113,Kenn BRUV3 Start,3.3639,KENN_BRUV3_C6,ECM,45,Pomacanthidae,Pomacanthus,imperator,37365014,1,No
KENN_BRUV3_C6_01.MP4,40450,11.2473,Kenn BRUV3 Start,0,KENN_BRUV3_C6,ECM,45,Pomacentridae,Chromis,sp,,22,No
KENN_BRUV3_C6_01.MP4,47049,13.0822,Kenn BRUV3 Start,1.8349,KENN_BRUV3_C6,ECM,45,Pomacentridae,Chrysiptera,sp,,2,No
KENN_BRUV3_C6_01.MP4,49498,13.7632,Kenn BRUV3 Start,2.5158,KENN_BRUV3_C6,ECM,45,Scaridae,Chlorurus,microrhinos,37386020,1,No
KENN_BRUV3_C6_01.MP4,49498,13.7632,Kenn BRUV3 Start,2.5158,KENN_BRUV3_C6,ECM,45,Scaridae,Scarus,sp,,2,No
KENN_BRUV3_C6_02.MP4,63269,35.36,Kenn BRUV3 Start,24.1127,KENN_BRUV3_C6,ECM,45,Serranidae,Plectropomus,laevis,37311079,1,No
KENN_BRUV3_C6_01.MP4,56148,15.6123,Kenn BRUV3 Start,4.3649,KENN_BRUV3_C6,ECM,45,Serranidae,Variola,louti,37311166,2,No
