Filename,Period,Length_mm,OpCode,Family,Genus,Species,Number,Comment
Osprey_D2D3_L_(6).MP4,T9,135.052,OspreyD2D3_Feb2021,Serranidae,Cephalopholis,leopardus,1,
Osprey_D2D3_L_(6).MP4,T10,610.181,OspreyD2D3_Feb2021,Scaridae,Chlorurus,microrhinos,1,
Osprey_D2D3_L_(6).MP4,T10,118.095,OspreyD2D3_Feb2021,Serranidae,Cephalopholis,leopardus,1,
Osprey_D2D3_L_(6).MP4,T10,38.465,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,4,
Osprey_D2D3_L_(6).MP4,T10,167.471,OspreyD2D3_Feb2021,Balistidae,Sufflamen,bursa,1,
Osprey_D2D3_L_(6).MP4,T10,135.758,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,12,
Osprey_D2D3_L_(6).MP4,T10,62.601,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,1,
Osprey_D2D3_L_(7).MP4,T11,108.002,OspreyD2D3_Feb2021,Mullidae,Parupeneus,multifasciatus,1,
Osprey_D2D3_L_(7).MP4,T11,152.523,OspreyD2D3_Feb2021,Labridae,Oxycheilinus,digrammus,1,
Osprey_D2D3_L_(7).MP4,T11,85.482,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(7).MP4,T11,58.668,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,6,
Osprey_D2D3_L_(7).MP4,T11,152.685,OspreyD2D3_Feb2021,Labridae,Pseudodax,moluccanus,1,
Osprey_D2D3_L_(7).MP4,T11,90.213,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(7).MP4,T11,76.659,OspreyD2D3_Feb2021,Pomacanthidae,Centropyge,heraldi,1,
Osprey_D2D3_L_(7).MP4,T11,135.136,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,16,
Osprey_D2D3_L_(7).MP4,T12,46.977,OspreyD2D3_Feb2021,Gobiidae,Nemateleotris,magnifica,1,
Osprey_D2D3_L_(7).MP4,T12,63.622,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
Osprey_D2D3_L_(7).MP4,T12,195.864,OspreyD2D3_Feb2021,Serranidae,Cephalopholis,leopardus,1,
Osprey_D2D3_L_(7).MP4,T12,87.662,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,12,
Osprey_D2D3_L_(7).MP4,T12,39.082,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,8,
Osprey_D2D3_L_(7).MP4,T12,132.223,OspreyD2D3_Feb2021,Malacanthidae,Hoplolatilus,starcki,1,
Osprey_D2D3_L_(7).MP4,T12,131.427,OspreyD2D3_Feb2021,Malacanthidae,Hoplolatilus,starcki,1,
Osprey_D2D3_L_(7).MP4,T12,41.618,OspreyD2D3_Feb2021,Pomacentridae,Chromis,iomelas,1,
Osprey_D2D3_L_(7).MP4,T12,45.472,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,8,
Osprey_D2D3_L_(7).MP4,T12,56.611,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,8,
Osprey_D2D3_L_(7).MP4,T12,52.876,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,1,
Osprey_D2D3_L_(7).MP4,T12,70.65,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,12,
Osprey_D2D3_L_(7).MP4,T12,56.498,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,5,
Osprey_D2D3_L_(7).MP4,T12,55.697,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,1,
Osprey_D2D3_L_(7).MP4,T12,144.214,OspreyD2D3_Feb2021,Labridae,Bodianus,anthioides,1,
Osprey_D2D3_L_(7).MP4,T12,84.697,OspreyD2D3_Feb2021,Pomacanthidae,Paracentropyge,multifasciata,1,
Osprey_D2D3_L_(7).MP4,T12,66.619,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,1,
Osprey_D2D3_L_(7).MP4,T12,87.678,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,1,
Osprey_D2D3_L_(7).MP4,T12,67.058,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,12,
Osprey_D2D3_L_(7).MP4,T12,137.785,OspreyD2D3_Feb2021,Acanthuridae,Ctenochaetus,binotatus,2,
Osprey_D2D3_L_(7).MP4,T12,75.658,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,8,
Osprey_D2D3_L_(7).MP4,T12,90.93,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,4,
Osprey_D2D3_L_(7).MP4,T12,135.036,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,sp,1,
Osprey_D2D3_L_(7).MP4,T12,52.237,OspreyD2D3_Feb2021,Pomacentridae,Chromis,iomelas,4,
Osprey_D2D3_L_(7).MP4,T12,47.698,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,12,
Osprey_D2D3_L_(7).MP4,T13,112.53,OspreyD2D3_Feb2021,Serranidae,Cephalopholis,leopardus,1,
Osprey_D2D3_L_(7).MP4,T13,431.329,OspreyD2D3_Feb2021,Acanthuridae,Naso,vlamingii,1,
Osprey_D2D3_L_(7).MP4,T13,100.835,OspreyD2D3_Feb2021,Pomacanthidae,Genicanthus,melanospilos,2,
Osprey_D2D3_L_(7).MP4,T13,144.167,OspreyD2D3_Feb2021,Malacanthidae,Hoplolatilus,starcki,1,
Osprey_D2D3_L_(7).MP4,T13,179.01,OspreyD2D3_Feb2021,Malacanthidae,Hoplolatilus,starcki,1,
Osprey_D2D3_L_(8).MP4,T13,86.691,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,4,
Osprey_D2D3_L_(8).MP4,T13,57.897,OspreyD2D3_Feb2021,Pomacentridae,Chromis,iomelas,1,
Osprey_D2D3_L_(8).MP4,T13,76.043,OspreyD2D3_Feb2021,Pomacentridae,Chrysiptera,starki,6,
Osprey_D2D3_L_(8).MP4,T13,139.581,OspreyD2D3_Feb2021,Mullidae,Parupeneus,multifasciatus,1,
Osprey_D2D3_L_(8).MP4,T13,119.81,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,tuka,10,
Osprey_D2D3_L_(8).MP4,T13,96.699,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,25,
Osprey_D2D3_L_(8).MP4,T13,136.207,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,1,
Osprey_D2D3_L_(8).MP4,T13,160.774,OspreyD2D3_Feb2021,Labridae,Halichoeres,sp,1,
Osprey_D2D3_L_(8).MP4,T13,246.271,OspreyD2D3_Feb2021,Holocentridae,Myripristis,sp,3,
Osprey_D2D3_L_(8).MP4,T13,168.255,OspreyD2D3_Feb2021,Labridae,Bodianus,axillaris,1,
Osprey_D2D3_L_(8).MP4,T14,150.867,OspreyD2D3_Feb2021,Holocentridae,Myripristis,sp,1,
Osprey_D2D3_L_(8).MP4,T14,136.588,OspreyD2D3_Feb2021,Pomacentridae,Amblyglyphidodon,aureus,1,
Osprey_D2D3_L_(8).MP4,T14,120.845,OspreyD2D3_Feb2021,Chaetodontidae,Forcipiger,flavissimus,1,
Osprey_D2D3_L_(8).MP4,T14,80.143,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,8,
Osprey_D2D3_L_(8).MP4,T14,119.451,OspreyD2D3_Feb2021,Pomacentridae,Chromis,analis,1,
Osprey_D2D3_L_(8).MP4,T14,261.886,OspreyD2D3_Feb2021,Lethrinidae,Monotaxis,heterodon,1,
Osprey_D2D3_L_(8).MP4,T14,661.979,OspreyD2D3_Feb2021,Lutjanidae,Lutjanus,bohar,1,
Osprey_D2D3_L_(8).MP4,T14,256.555,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,thompsoni,6,
Osprey_D2D3_L_(8).MP4,T14,111.555,OspreyD2D3_Feb2021,Chaetodontidae,Chaetodon,kleinii,2,
Osprey_D2D3_L_(8).MP4,T14,218.574,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,thompsoni,4,
Osprey_D2D3_L_(8).MP4,T14,129.775,OspreyD2D3_Feb2021,Pomacentridae,Amblyglyphidodon,aureus,1,
Osprey_D2D3_L_(8).MP4,T14,122.806,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,3,
Osprey_D2D3_L_(8).MP4,T14,109.299,OspreyD2D3_Feb2021,Chaetodontidae,Forcipiger,flavissimus,1,
Osprey_D2D3_L_(8).MP4,T14,158.923,OspreyD2D3_Feb2021,Holocentridae,Myripristis,sp,5,
Osprey_D2D3_L_(8).MP4,T14,274.711,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,nubilis,1,
Osprey_D2D3_L_(8).MP4,T14,156.359,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,thompsoni,6,
Osprey_D2D3_L_(8).MP4,T14,120.625,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,3,
Osprey_D2D3_L_(8).MP4,T14,84.432,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,6,
Osprey_D2D3_L_(8).MP4,T15,1065.25,OspreyD2D3_Feb2021,Carcharhinidae,Triaenodon,obesus,1,
Osprey_D2D3_L_(8).MP4,T15,139.968,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,thompsoni,8,
Osprey_D2D3_L_(8).MP4,T15,58.429,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,tuka,12,
Osprey_D2D3_L_(8).MP4,T15,210.043,OspreyD2D3_Feb2021,Acanthuridae,Acanthurus,thompsoni,8,
Osprey_D2D3_L_(3).MP4,T1,4.7,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,1,
Osprey_D2D3_L_(3).MP4,T1,54.2,OspreyD2D3_Feb2021,Lutjanidae,Lutjanus,bohar,1,
Osprey_D2D3_L_(3).MP4,T1,18.4,OspreyD2D3_Feb2021,Lutjanidae,Macolor,niger,1,
Osprey_D2D3_L_(3).MP4,T1,5.2,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
