"Survey","Reef","Site","Transect","Length_mm","Family","Genus","Species","Number","Comment","T_ID"
NA,"Herald","Herald_1","T1",451.157,"Acanthuridae","Naso","vlamingii",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",184.247,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",514.29,"Balistidae","Pseudobalistes","fuscus",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",89.421,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",315.577,"Mullidae","Parupeneus","pleurostigma",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",172.707,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",51.203,"Pomacentridae","Chromis","iomelas",12,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",110.602,"Acanthuridae","Acanthurus","sp",6,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",113.351,"Labridae","Oxycheilinus","unifasciatus",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T2",165.478,"Acanthuridae","Ctenochaetus","striatus",8,NA,"NA_Herald_1_T2"
NA,"Herald","Herald_1","T2",117.072,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T2"
NA,"Herald","Herald_1","T2",69.459,"Pomacentridae","Chromis","amboinensis",9,NA,"NA_Herald_1_T2"
NA,"Herald","Herald_1","T2",141.498,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Herald_1_T2"
NA,"Herald","Herald_1","T2",135.975,"Pomacentridae","Chromis","weberi",2,NA,"NA_Herald_1_T2"
NA,"Herald","Herald_1","T2",310.4,"Acanthuridae","Naso","brevirostris",1,NA,"NA_Herald_1_T2"
NA,"Herald","Herald_1","T3",390.15,"Lethrinidae","Gymnocranius","euanus",1,NA,"NA_Herald_1_T3"
NA,"Herald","Herald_1","T4",451.633,"Carangidae","Caranx","melampygus",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",450.376,"Carangidae","Caranx","melampygus",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",396.254,"Carangidae","Caranx","melampygus",5,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",446.096,"Carangidae","Caranx","melampygus",6,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",571.799,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",369.907,"Carangidae","Carangoides","bajad",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",115.414,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",135.902,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",133.13,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",58.268,"Pomacanthidae","Genicanthus","watanabei",11,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",49.836,"Pomacentridae","Chromis","iomelas",14,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",110.252,"Balistidae","Melichthys","vidua",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",56.602,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",104.512,"Pomacanthidae","Centropyge","heraldi",2,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",91.242,"Chaetodontidae","Chaetodon","kleinii",2,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",170.765,"Acanthuridae","Acanthurus","sp",6,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",133.742,"Pomacentridae","Dascyllus","trimaculatus",2,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",93.306,"Pomacanthidae","Centropyge","heraldi",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",135.662,"Holocentridae","Myripristis","kuntee",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",338.034,"Balistidae","Melichthys","vidua",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",236.521,"Mullidae","Parupeneus","pleurostigma",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",168.466,"Acanthuridae","Ctenochaetus","striatus",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",143.269,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",66.498,"Pomacentridae","Chromis","amboinensis",2,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T4",66.387,"Pomacentridae","Chromis","iomelas",5,NA,"NA_Herald_1_T4"
NA,"Herald","Herald_1","T5",95.965,"Pomacanthidae","Genicanthus","melanospilos",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",41.262,"Pomacentridae","Chromis","iomelas",4,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",68.286,"Pomacentridae","Chromis","amboinensis",3,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",89.931,"Pomacanthidae","Centropyge","sp",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",149.254,"Acanthuridae","Acanthurus","pyroferus",3,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",117.671,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",118.669,"Acanthuridae","Ctenochaetus","striatus",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",138.566,"Pomacanthidae","Genicanthus","watanabie",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",42.635,"Pomacentridae","Chromis","iomelas",4,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",80.507,"Acanthuridae","Acanthurus","sp",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",207.757,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",176.919,"Acanthuridae","Acanthurus","thompsoni",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",193.996,"Acanthuridae","Acanthurus","grammoptilus",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",209.13,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",46.237,"Pomacentridae","Chromis","iomelas",6,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",126.506,"Pomacanthidae","Genicanthus","melanospilos",4,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",86.043,"Pomacanthidae","Centropyge","heraldi",2,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",175.165,"Scaridae","Scarus","sp",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",124.325,"Mullidae","Parupeneus","pleurostigma",2,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",193.771,"Scaridae","Scarus","longipinnis",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",165.293,"Mullidae","Parupeneus","pleurostigma",4,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",90.579,"Chaetodontidae","Chaetodon","mertensii",3,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",75.342,"Chaetodontidae","Chaetodon","kleinii",2,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",92.962,"Pomacanthidae","Centropyge","heraldi",2,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",87.144,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",90.527,"Pomacanthidae","Genicanthus","watanabie",2,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T5",96.086,"Acanthuridae","Acanthurus","sp",3,NA,"NA_Herald_1_T5"
NA,"Herald","Herald_1","T6",92.293,"Pomacanthidae","Centropyge","flavissima",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",312.187,"Acanthuridae","Acanthurus","auranticavus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",412.203,"Acanthuridae","Naso","unicornis",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",139.948,"Pomacanthidae","Genicanthus","melanospilos",3,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",112.129,"Pomacanthidae","Centropyge","heraldi",3,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",65.587,"Pomacanthidae","Centropyge","vrolikii",2,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",93.025,"Acanthuridae","Acanthurus","sp",4,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",142.015,"Acanthuridae","Ctenochaetus","striatus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",132.464,"Balistidae","Sufflamen","bursa",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",181.628,"Lutjanidae","Lutjanus","kasmira",44,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",92.864,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",199.657,"Chaetodontidae","Heniochus","acuminatus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",94.959,"Pomacentridae","Dascyllus","trimaculatus",3,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",161.204,"Labridae","Bodianus","axillaris",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",267.462,"Labridae","Bodianus","loxozonus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",99.729,"Pomacentridae","Chromis","amboinensis",6,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",174.369,"Holocentridae","Myripristis","sp",3,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",180.125,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",173.293,"Holocentridae","Sargocentron",NA,1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",250.561,"Lutjanidae","Lutjanus","kasmira",25,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",219.781,"Lethrinidae","Gnathodentex","aureolineatus",27,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",182.478,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",115.029,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",143.754,"Acanthuridae","Ctenochaetus","striatus",3,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",75.722,"Pomacentridae","Chromis","amboinensis",7,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",127.241,"Holocentridae","Myripristis","sp",4,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",102.503,"Acanthuridae","Zebrasoma","scopas",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",108.793,"Pomacentridae","Chromis","weberi",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",126.139,"Pomacanthidae","Genicanthus","watanabei",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",141.016,"Monacanthidae","Cantherhines","dumerilii",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",174.193,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",233.072,"Acanthuridae","Naso","lituratus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",146.049,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",156.487,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",135.119,"Pomacanthidae","Genicanthus","melanospilos",2,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",133.779,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",108.064,"Pomacentridae","Chromis","amboinensis",6,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",188.23,"Chaetodontidae","Chaetodon","auriga",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T6",128.192,"Mullidae","Parupeneus","cyclostomus",1,NA,"NA_Herald_1_T6"
NA,"Herald","Herald_1","T7",497.758,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",158.318,"Labridae","Oxycheilinus","unifasciatus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",109.784,"Labridae","Bodianus","loxozonus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",76.238,"Pomacanthidae","Centropyge","heraldi",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",196.996,"Scaridae","Scarus","schlegeli",2,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",402.849,"Carangidae","Caranx","melampygus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",109.349,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",112.675,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",136.429,"Pomacanthidae","Centropyge","heraldi",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",717.911,"Serranidae","Plectropomus","leopardus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",111.55,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",152.008,"Serranidae","Pseudanthias","pleurotaenia",5,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",109.485,"Chaetodontidae","Chaetodon","unimaculatus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",183.99,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",133.509,"Pomacentridae","Chromis","xanthochira",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",124.065,"Pomacentridae","Chromis","xanthochira",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",234.175,"Chaetodontidae","Heniochus","acuminatus",2,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",144.959,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",170.275,"Lutjanidae","Lutjanus","kasmira",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",155.011,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",94.411,"Pomacentridae","Chromis","xanthochira",5,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",103.077,"Labridae","Oxycheilinus","unifasciatus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",208.503,"Acanthuridae","Acanthurus","olivaceus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",283.36,"Caesionidae","Pterocaesio","tile",13,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",323.762,"Lutjanidae","Lutjanus","monostigma",2,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",452.834,"Acanthuridae","Naso","vlamingii",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",42.599,"Pomacentridae","Chromis","sp",13,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",108.49,"Pomacentridae","Pomacentrus","sp",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",58.997,"Pomacentridae","Chromis","iomelas",8,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",233.703,"Monacanthidae","Cantherhines","dumerilii",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",763.678,"Serranidae","Plectropomus","laevis",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",171.143,"Balistidae","Sufflamen","bursa",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",64.178,"Pomacentridae","Chromis","amboinensis",5,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",143.862,"Mullidae","Parupeneus","multifasciatus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",132.729,"Pomacentridae","Chromis","xanthochira",11,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",109.47,"Pomacentridae","Dascyllus","trimaculatus",6,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",136.995,"Acanthuridae","Acanthurus","pyroferus",3,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",219.153,"Labridae","Halichoeres","sp",4,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",171.146,"Mullidae","Parupeneus","multifasciatus",5,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",403.057,"Lethrinidae","Gymnocranius","euanus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",417.888,"Acanthuridae","Naso","brevirostris",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",158.131,"Chaetodontidae","Forcipiger","flavissimus",2,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",121.899,"Pomacentridae","Dascyllus","trimaculatus",3,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",140.875,"Chaetodontidae","Hemitaurichthys","polylepis",8,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",117.857,"Chaetodontidae","Chaetodon","melannotus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",149.206,"Acanthuridae","Acanthurus","pyroferus",2,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T7",299.163,"Acanthuridae","Naso","lituratus",1,NA,"NA_Herald_1_T7"
NA,"Herald","Herald_1","T8",146.013,"Acanthuridae","Ctenochaetus","sp",6,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",138.338,"Acanthuridae","Acanthurus","thompsoni",7,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",213.658,"Labridae","Bodianus","loxozonus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",100.767,"Pomacentridae","Dascyllus","trimaculatus",3,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",216.187,"Scaridae","Chlorurus","sordidus",4,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",107.251,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",186.646,"Labridae","Bodianus","loxozonus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",251.421,"Lethrinidae","Monotaxis","grandoculis",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",121.665,"Pomacentridae","Chromis","xanthochira",3,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",139.253,"Pomacanthidae","Pygoplites","diacanthus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",118.971,"Chaetodontidae","Chaetodon","mertensii",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",183.365,"Acanthuridae","Acanthurus","pyroferus",3,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",82.655,"Labridae","Labroides","dimidiatus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",126.691,"Chaetodontidae","Hemitaurichthys","polylepis",5,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",639.173,"Serranidae","Plectropomus","leopardus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",173.994,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",180.507,"Scaridae","Scarus","sp",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",149.362,"Acanthuridae","Ctenochaetus","striatus",3,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",187.855,"Zanclidae","Zanclus","cornutus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",191.777,"Labridae","Anampses","sp",3,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",205.231,"Labridae","Thalassoma","sp",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",209.358,"Lethrinidae","Monotaxis","grandoculis",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",218.724,"Acanthuridae","Acanthurus","blochii",5,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",123.93,"Pomacanthidae","Genicanthus","melanospilos",3,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",59.173,"Labridae","Labroides","dimidiatus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",114.27,"Holocentridae","Myripristis",NA,6,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",162.174,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",176.998,"Acanthuridae","Acanthurus","thompsoni",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",225.847,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",109.445,"Pomacanthidae","Genicanthus","melanospilos",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",98.334,"Acanthuridae","Ctenochaetus","sp",6,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",129.928,"Pomacentridae","Chromis",NA,1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",100.564,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",169.684,"Chaetodontidae","Chaetodon","flavirostris",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",204.103,"Labridae","Bodianus","loxozonus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",147.352,"Caesionidae","Pterocaesio","tile",22,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",304.923,"Acanthuridae","Acanthurus","dussumieri",2,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",147.27,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",116.108,"Chaetodontidae","Forcipiger","flavissimus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",141.694,"Acanthuridae","Acanthurus","pyroferus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",96.423,"Acanthuridae","Ctenochaetus","sp",2,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",102.979,"Pomacentridae","Dascyllus","trimaculatus",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",134.816,"Pomacentridae","Chromis","xanthochira",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T8",720.596,"Carangidae","Caranx","ignobilis",1,NA,"NA_Herald_1_T8"
NA,"Herald","Herald_1","T9",261.374,"Mullidae","Parupeneus","multifasciatus",4,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",260.572,"Lethrinidae","Monotaxis","grandoculis",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",233.381,"Acanthuridae","Acanthurus","thompsoni",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",181.711,"Acanthuridae","Acanthurus","thompsoni",12,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",241.339,"Caesionidae","Pterocaesio","tile",12,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",312.527,"Acanthuridae","Acanthurus","dussumieri",9,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",487.475,"Lutjanidae","Lutjanus","bohar",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",210.137,"Acanthuridae","Ctenochaetus","striatus",3,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",381.071,"Acanthuridae","Naso","lituratus",2,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",199.1,"Mullidae","Parupeneus","crassilabris",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",462.396,"Lutjanidae","Lutjanus","bohar",2,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",210.407,"Acanthuridae","Ctenochaetus","striatus",2,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",244.715,"Acanthuridae","Naso","lituratus",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",317.194,"Scaridae","Scarus","longipinnis",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",234.947,"Labridae","Oxycheilinus","unifasciatus",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",269.05,"Scaridae","Scarus","longipinnis",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",376.035,"Balistidae","Balistoides","conspicillum",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",296.216,"Acanthuridae","Naso","caesius",2,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",302.542,"Scaridae","Scarus","oviceps",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",215.667,"Acanthuridae","Acanthurus","olivaceus",2,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",166.722,"Acanthuridae","Ctenochaetus","sp",3,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",213.926,"Labridae","Halichoeres","sp",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",246.627,"Scaridae","Scarus",NA,4,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",196.545,"Acanthuridae","Acanthurus","thompsoni",4,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T9",115.808,"Pomacanthidae","Genicanthus","watanabei",1,NA,"NA_Herald_1_T9"
NA,"Herald","Herald_1","T1",4.5,"Pomacentridae","Dascyllus","reticulatus",6,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",NA,"Pomacentridae","Chromis","iomelas",8,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",9,"Acanthuridae","Acanthurus","sp",2,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",NA,"Chaetodontidae","Chaetodon",NA,2,"pelewensis_10","NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",7,"Pomacentridae","Amblyglyphidodon","aureus",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",41,"Lutjanidae","Aprion","virescens",1,NA,"NA_Herald_1_T1"
NA,"Herald","Herald_1","T1",17.3,"Caesionidae","Caesio","lunaris",12,NA,"NA_Herald_1_T1"
